"logFC" "logCPM" "F" "PValue"
"jg13621.t1" 0.464030223083493 2.5295711015558 1.05697874318351 0.335334496306849
"jg20430.t1" -0.652184102393645 -0.688716951755595 1.37134501308398 0.276788328809212
"jg17075.t1" 0.314887392036721 2.93055090226202 0.344208670067029 0.574322195166175
"jg4561.t1" 0.396335342928463 6.06952930811455 3.17990121403331 0.11413979553222
"jg17416.t1" 0.572837089746463 6.5576448656978 3.18005981780458 0.11413215825492
"jg5892.t1" -2.59147423115175 8.93867679952258 13.5724572473301 0.00669484221396267
"jg12512.t1" 6.57760201666699 -1.23215239664507 61.6966215101986 6.39462088907924e-05
"jg6880.t1" -0.0803043883875376 2.89192708311585 0.0343874821237429 0.85771055357817
"jg1993.t1" 2.3262657423235 -0.265248984787101 26.2163609857113 0.00104429348518633
"jg8239.t1" 0.887106451646177 5.3848702809307 8.21769817125947 0.0219533782981219
"jg22038.t1" 0.639058485539422 4.04805816710742 1.14317869292736 0.317578320864175
"jg19740.t1" -1.14367136307718 2.81078545151917 3.89090252688761 0.08568981404254
"jg14696.t1" -3.56696413268545 3.92630240568513 107.945355167442 8.89990125123989e-06
"jg26816.t1" -0.0680367188998954 5.6081047853832 0.0865770120787407 0.776405781277388
"jg8724.t1" -0.288927326794805 4.69542311750342 1.5252841000221 0.253432337809034
"jg21190.t1" -0.232615367023937 4.85674357071796 0.747942627194453 0.413443740243384
"jg25233.t1" 7.0130147999516 -0.114021332717837 29.6617570217494 0.000713804689756049
"jg17095.t1" -0.23082836706475 7.41490695717817 0.192678122286372 0.672838741285776
"jg14373.t1" 1.35136952089596 0.646318129859815 6.99401482579578 0.0306935897011051
"jg21214.t1" 0.934268031195562 9.06189740689133 6.44402104029297 0.0360700003288574
"jg13045.t1" -0.0818056349144446 4.76905878593127 0.0767253408276864 0.789127385557419
"jg12671.t1" -0.48942965092944 4.55025774167918 2.25821506628588 0.173043210655538
"jg6159.t1" -2.83850352870764 3.39885298778348 60.1291833147204 6.98637119193091e-05
"jg23922.t1" 0.118635124282246 6.16455627816997 0.106485269507792 0.752935714449864
"jg22274.t1" -0.076583174368431 6.27958670516313 0.115369478640148 0.743255223439895
"jg13859.t1" -1.46511049893017 6.17362470612157 44.5832828525697 0.000191976391854401
"jg16394.t1" 2.8755872169321 0.23998251249351 21.1547653062997 0.00197797980280119
"jg11213.t1" -0.55771217972346 5.19897051139545 4.12234834003167 0.078461191137639
"jg8554.t1" 3.01124301249271 0.581758918440376 16.6127520225657 0.00391296434953384
"jg21299.t1" -0.576554892183341 3.97981819517223 1.64111283453269 0.237667664485939
"jg23832.t1" -0.233566404475935 5.03077629434666 0.464539568309217 0.515623578531632
"jg11090.t1" 2.28132873513319 0.681343894581337 11.6294366271374 0.0098728111398633
"jg14524.t1" -1.53207578449527 3.9192306817619 33.8121948440145 0.000472330180973347
"jg26937.t1" 0.183123876313056 3.61538591326756 0.216846175504646 0.654432461289497
"jg18719.t1" -0.705289707371468 5.01635987623258 5.39830724104004 0.0501075573302224
"jg8156.t1" -0.680187819666753 3.16827501337576 3.1056110057096 0.117792545219053
"jg14856.t1" -3.34230658663513 6.69278264063104 30.940108744627 0.000625521725120302
"jg17588.t1" -1.87100538485197 3.37853317173014 21.5749274357726 0.00186780631204996
"jg19560.t1" 0.0150790767623771 6.39660607362659 0.00205191919867069 0.965030587768592
"jg5731.t1" -1.09378158833946 5.57849875232996 14.3926292264814 0.00574735954800169
"jg5158.t1" 0.431823656573241 7.48780981458565 2.8358376008184 0.132434865484391
"jg26469.t1" -0.829518353590248 4.42884476867468 4.81563924672394 0.0610494568274241
"jg3847.t1" 0.575741078986059 5.42743087782754 4.52402388173547 0.0676920847628223
"jg17627.t1" -0.729952988769681 2.38801986894669 1.05451947233126 0.335862864021181
"jg22099.t1" -0.768224962250923 6.13440722990211 7.72373614260083 0.0250406074324522
"jg21424.t1" 0.103809743264287 6.93905247712941 0.145924881357539 0.712860448807135
"jg21892.t1" -0.724708628464216 4.51842412480868 4.92090250335372 0.0588596282522619
"jg26938.t1" 0.665307143502157 5.6558878883959 3.02912798211088 0.121716223763328
"jg19830.t1" -0.883391115499976 3.86327249993725 4.85278819147836 0.0602648058307042
"jg8131.t1" -0.366629375002414 3.59970644506998 0.0690413276151905 0.799680185248945
"jg23160.t1" 0.150525551161148 6.81852751420514 0.485301544782006 0.506657507622205
"jg26634.t1" 1.53523925003372 -0.112286004250013 5.47333634412037 0.048888220227525
"jg8112.t1" -1.99631300315895 8.08494203422954 35.0575143286532 0.000420748925071111
"jg6903.t1" -0.0425589250662267 -0.550446145785147 0.0034486435074327 0.954677056777368
"jg22371.t1" 1.33825107558551 5.81019601497149 25.4222433436996 0.00114650061924066
"jg11420.t1" -0.647216961601413 5.42893256606812 8.35363091091528 0.0211900268470553
"jg18634.t1" -0.103169067210437 2.26003236061026 0.0341534250312215 0.858189417583236
"jg4224.t1" 0.461821937952356 2.0235065396569 0.927633633442816 0.3649522953435
"jg20149.t1" -0.263283639110532 4.3635746768066 0.775515411640529 0.405351750978156
"jg14819.t1" -0.450618723589766 1.06964713177283 0.812307715494107 0.394947892299712
"jg13858.t1" -0.805089146232016 4.25695688106064 5.68030500304799 0.0457167857740039
"jg21197.t1" -0.829776666980269 7.71421434241551 9.03465276206241 0.0178357106882365
"jg11143.t1" -0.192355364289098 5.18960706014209 0.643773027395502 0.446572671244642
"jg11433.t1" 0.73706180261485 5.53297243717596 6.20104780401151 0.0388286398096691
"jg4408.t1" -0.687397481522855 4.04132854838957 3.54181090548536 0.0983276643530179
"jg6235.t1" -3.52248032270299 2.51437739622869 75.3498416065592 3.19197753717257e-05
"jg12872.t1" -0.364675931464517 5.46299123778283 1.42257869652083 0.268684137106884
"jg8472.t1" 5.55237534892699 1.81455777855216 81.7962671843653 2.39142709460763e-05
"jg13085.t1" -0.533502440120357 5.17079298630737 3.99030767540473 0.0824832002941111
"jg16258.t1" -0.19004738032013 6.81946490806291 0.503968547320751 0.498840964968681
"jg27174.t1" 1.40051779097542 0.147250388317862 7.92208779101949 0.0237383158479267
"jg14953.t1" -0.237159262060295 6.55212019284058 0.613413470396595 0.457081942131426
"jg22548.t1" -0.172648674706745 5.71175805043749 0.03206211500065 0.862545969743274
"jg23016.t1" 1.45159925804845 5.46665375398142 3.87668151821685 0.086161762451804
"jg13693.t1" 0.530363957448959 6.23710383169144 4.99265193143613 0.0574248603019612
"jg12978.t1" 0.301260969340532 4.57732851996622 1.10069381885693 0.326148260100604
"jg11107.t1" -0.26726821761798 6.56392392514594 0.723327521473767 0.420894082888783
"jg23183.t1" 0.243126837848248 5.57747772285338 1.12699800379591 0.320802047499966
"jg14910.t1" -1.5841873187466 3.9095343798333 13.4955082306679 0.00679357901123166
"jg2808.t1" 0.704932201230964 6.14516808800763 8.46246428041727 0.0206030831421519
"jg13138.t1" 1.86431847509277 -0.224375345278868 5.14945007921424 0.0544429638666245
"jg20807.t1" 0.29816728497917 5.32474578195433 1.03019507667003 0.341157684358251
"jg15522.t1" 1.97587494502559 6.27528613347081 32.2707193018118 0.000547774221567567
"jg22747.t1" 0.170772803147002 0.379310399904145 0.109188180117489 0.749944076992523
"jg22579.t1" -0.0566482924443435 2.92312149195196 0.0298033031877053 0.867420255397798
"jg14550.t1" -2.17667144887812 8.28055794409084 45.0284159903153 0.000185745186804524
"jg3206.t1" 3.12882531762407 6.86095419613785 130.243548171961 4.51491645478412e-06
"jg16539.t1" -1.00004614836649 7.04916265378262 18.8780328467746 0.00274197269362962
"jg16670.t1" 1.53660361791036 -1.02556398284025 4.85096311857625 0.0603030492918479
"jg7137.t1" -0.0469860826879607 5.46505407762367 0.00749390035753913 0.933239863670748
"jg23068.t1" -1.68289366860073 4.7371636601125 27.8209441966245 0.000870572194351085
"jg19022.t1" 0.237256138532515 12.6911205849948 0.202714853675136 0.665032327568332
"jg17564.t1" -0.489623400536168 6.10130745677023 5.45005111501444 0.0492625152631462
"jg8970.t1" -0.161577443920727 3.77088378585166 0.170481068629194 0.691022144013822
"jg16441.t1" 0.86942590748234 3.51342602618573 1.87044469177323 0.210277008640782
"jg17663.t1" 1.1029340871914 3.92942844818775 4.0137489959027 0.0817498995521254
"jg11929.t1" -1.02594272811856 5.51888062258899 16.7242402886241 0.00384197539914722
"jg5188.t1" 0.0965750913040825 4.45663085443157 0.0912933735625471 0.770596199559558
"jg25655.t1" 4.63067081815809 -0.510680789483578 77.3778258372494 2.90788880785731e-05
"jg27535.t1" 4.75553149460529 2.13641314455658 28.6752211242941 0.000792919870920095
"jg17726.t1" -0.393796132721669 4.7935590010718 2.60253104773548 0.147112835593742
"jg12834.t1" 0.483746143029696 3.94454143607239 2.16877679087725 0.180778346960859
"jg23928.t1" 0.271455325781729 1.66687212570818 0.409036337087569 0.541146689721136
"jg7313.t1" -0.978128605755912 5.68070269246459 9.53753191201625 0.0157832712676043
"jg24005.t1" -2.00072632028382 4.58230065664617 19.8823806481292 0.00236580348693389
"jg4535.t1" -0.781162806862332 6.09813496474241 8.23929989547017 0.0218297560814782
"jg16460.t1" 7.55177431024665 0.544176767922175 75.432877525072 3.17967507666131e-05
"jg20985.t1" -0.492409788291188 -0.678209079595648 0.541025047055994 0.483962295912639
"jg20364.t1" 0.681252768296669 5.01290387867046 6.61221852593623 0.0343061057410628
"jg16530.t1" 0.905263984905524 4.49170228971113 0.43452906457688 0.529127573588168
"jg23188.t1" -0.185088347178044 6.81474476062362 0.269514707499257 0.618347972074597
"jg12542.t1" -1.34542951120682 5.43422427583059 17.6424189814025 0.00331510726985983
"jg14304.t1" 2.01348267473639 6.5157989049332 10.6866183304835 0.0121087103365015
"jg19859.t1" 1.05929155753158 6.01609200192201 5.66649504649148 0.0459200157084514
"jg3617.t1" 6.24663904150676 8.47314793803387 138.069341028485 3.65159348524606e-06
"jg7699.t1" -0.513432577272793 1.22365741249375 1.10720490315885 0.32481252874055
"jg19250.t1" -1.306478012096 2.32955228002288 9.59188869925202 0.0155798129564417
"jg12361.t1" 0.52857727498177 5.10990870232667 1.58937918353984 0.244532229540539
"jg21396.t1" 0.251597670228968 3.30393715797718 0.369218135010118 0.561043099592067
"jg18735.t1" -0.524327746919319 3.08020427763011 2.0442010986723 0.192358499499486
"jg5758.t1" 0.0629991553007225 5.21842793309485 0.0544065883424063 0.8216897950249
"jg6765.t1" -0.313677878830398 5.2242517051159 0.880448407628131 0.376774947905981
"jg22429.t1" -1.05739326233334 6.51664766522678 20.6507385623857 0.00212121797097217
"jg14485.t1" -0.532875670543957 5.17882946543291 2.17428469892809 0.180288556045244
"jg28134.t1" -0.873470769964618 -1.21154008559744 2.14628522395648 0.18279732925928
"jg18513.t1" -0.945263697438714 4.26605930663784 5.26019256304972 0.0524563523388137
"jg2993.t1" 2.83996638746096 0.382528212266612 31.8880476860213 0.0005688184958236
"jg10265.t1" 5.58392226085708 1.65515383108855 71.7729654711559 3.78408651889586e-05
"jg11471.t1" 1.2373574146729 5.39204359788306 10.7840546611414 0.0118496794487246
"jg19910.t1" 1.41049189197832 0.0973158388505643 6.81297942386833 0.0323425647231059
"jg21262.t1" 0.937492677058971 6.20025502989806 13.773232598755 0.00644564366771538
"jg11986.t1" 3.52284562986149 7.69769874185857 66.1719370517318 5.02035214734951e-05
"jg17342.t1" 0.626730405931205 7.25735628631576 3.25333273686992 0.110674695413408
"jg7116.t1" -3.24407848095207 5.82175828110006 33.1077423919526 0.000505063381809956
"jg6651.t1" -0.331837909535275 6.08592632874037 1.42225354193529 0.268734486919748
"jg16400.t1" -1.47381410022753 5.7875163347049 31.0013466530429 0.000621648712789695
"jg21026.t1" 0.402899769007491 1.97841835159422 0.644671827431344 0.446267872463847
"jg8407.t1" -2.45356110643577 1.81188109226661 19.0954531044221 0.00265446269620195
"jg7434.t1" -1.69244760566417 3.30869061597533 8.619643378058 0.0197914463328134
"jg26958.t1" 6.98798189137933 6.11886838792675 136.49949941569 3.80684459723981e-06
"jg6942.t1" -0.806032900044184 5.72045967384117 14.0634249224692 0.00610584846620853
"jg19970.t1" 0.535108866174481 5.92743456991678 3.90762138603504 0.0851392716547242
"jg27371.t1" 4.34602825047756 2.03167872442509 8.27335085745191 0.0216366845116201
"jg27177.t1" 7.51615001191 4.49899839614403 155.303139512245 2.37648964514792e-06
"jg3386.t1" -1.17252564617355 3.43978078694967 12.1310333562235 0.00889575387512914
"jg19414.t1" 0.0733875834594244 2.75774130856001 0.0333061644046347 0.859937254060161
"jg20827.t1" 0.261743669295264 6.08536752190888 0.494763760932368 0.502667224099423
"jg15507.t1" 0.462976642253594 7.08901130930809 0.787060234294489 0.402039921385283
"jg3740.t1" -0.419073858152802 7.2112443906236 3.4734254668654 0.101084120564865
"jg23813.t1" -2.54479559471224 3.6934238168242 64.3868195650019 5.51891876460743e-05
"jg26013.t1" -0.569137980729655 5.43939646002042 2.43458569728315 0.159053901083648
"jg5550.t1" -1.5409312927062 0.290581040886967 6.26861581844246 0.0380351304024683
"jg10791.t1" 1.99154841535521 7.86058823433584 27.090978635774 0.000944677922521673
"jg4340.t1" -1.81790213698867 -0.595394013352506 9.54791709409271 0.0157441395122138
"jg15434.t1" 8.27404695244864 4.76088486388267 41.7400477401434 0.000238686315626378
"jg2094.t1" -0.140067559798578 -0.264028776238945 0.0335495152332712 0.85943290052355
"jg22572.t1" -0.772592894547009 4.46199489947959 10.3621037299377 0.0130249687044158
"jg17785.t1" -0.169704476897843 4.64120371309791 0.543931074998598 0.4828294736257
"jg27154.t1" 10.8755143016623 3.26611408014736 21.6020033894906 0.00186097577719582
"jg3376.t1" 0.949668624297935 5.98389601250925 16.1893349161512 0.00419817601472821
"jg16368.t1" -0.147240321338425 3.03254338827843 0.211098575127657 0.658690851220688
"jg5444.t1" -0.912716720472602 3.79243601472304 10.4882479705914 0.0126586807777946
"jg16037.t1" 0.0883188756105778 4.55901065631791 0.0702447922591668 0.797986935301455
"jg3638.t1" 0.0446358578179076 8.03205328220898 0.0198282662551611 0.891657414352531
"jg10938.t1" 0.212144940945231 4.77794109699704 0.245724950664144 0.634036086113362
"jg4943.t1" -0.754649031564391 2.07614493414224 2.93742649608402 0.126652007742738
"jg26060.t1" 1.09338334344186 0.85830547673319 1.46122494624553 0.262794924716187
"jg12283.t1" 3.67144348649405 -0.0162716341424709 51.9596854485054 0.000114928259516885
"jg12250.t1" 2.03632243255959 -0.129033317222973 10.3777823437776 0.0129787163020307
"jg25863.t1" -0.507805052786894 6.34291405853689 0.827417043744644 0.390799403558546
"jg20586.t1" -0.159075670709641 4.89393303777645 0.389432529211328 0.550761872934059
"jg17040.t1" -0.98443408994992 7.17185638274032 11.8101402784028 0.00950583263880891
"jg16009.t1" 0.0756840324703867 6.74750910991573 0.0246440620603157 0.879324031418221
"jg4011.t1" 1.6205143363758 -0.410231211227084 8.54872000188233 0.0201525413428712
"jg12854.t1" -0.325574426417708 4.04791866090242 1.12883967041723 0.320432665708631
"jg26589.t1" -2.73758795777888 0.233901845447056 17.4753375017319 0.00340384124630062
"jg5994.t1" 1.98555456987512 1.96670206404863 12.7179984785881 0.00790275011932032
"jg3641.t1" -1.76301637546188 2.97871997864491 21.899552936638 0.00178795172410325
"jg3591.t1" -0.817583451548069 -0.235887267221116 1.81816339160241 0.216118381433728
"jg26315.t1" -0.754192710563149 0.478049390383324 0.672504614687899 0.437001555269491
"jg6207.t1" -0.754652832254936 4.60530127178238 6.5425173756852 0.0350233609780792
"jg19623.t1" -1.63410560868245 3.99996940264104 15.9427446156695 0.0043764461155012
"jg26730.t1" 0.607964427207092 4.29176929988784 5.55738808744266 0.0475671931980427
"jg12903.t1" -2.71317270988779 1.94389291443029 26.7682369687777 0.000979978572149117
"jg8060.t1" 0.0351457807162883 5.37183467774485 0.00222833721902741 0.963559508219712
"jg16215.t1" -0.4175286729495 4.74171232886172 1.32655588670753 0.284165768829844
"jg3825.t1" 1.99930583620636 2.05591899030618 23.441972637869 0.00146239768345982
"jg6384.t1" 1.48355743298822 3.66422413284209 8.43571997523497 0.0207453777064826
"jg4680.t1" -3.80428250561697 7.40673021916656 88.8100869496354 1.78727864341544e-05
"jg3257.t1" 1.10340955428731 7.01929656059815 9.38814944318231 0.0163600785196532
"jg5436.t1" -0.380005621121368 8.37785277838206 2.18300577302556 0.179516721455849
"jg21738.t1" -0.653794470851642 5.97795023973197 3.70468812271589 0.0921478242318107
"jg22249.t1" -0.187822120749123 4.37344476757453 0.203820136747241 0.664187194720255
"jg4391.t1" -0.747495699089372 4.3332944897371 2.34912443089213 0.165633709241187
"jg26564.t1" 10.8662493535889 1.8643009357696 27.3481885491516 0.00235820528771268
"jg23554.t1" 0.115373846018496 6.00136917313996 0.131191308836982 0.727008291201991
"jg15995.t1" 1.36012716491528 0.680517172898477 5.45682936081421 0.0491531801290121
"jg15225.t1" -0.680576686042179 6.39649786814292 3.52787933765059 0.0988811448018139
"jg14230.t1" -0.794143727110719 8.08408696460455 5.06111929156051 0.0560975264394383
"jg26278.t1" -0.458250145774947 6.11147576283725 2.37603227019375 0.163523057489833
"jg24161.t1" 2.89203304804211 -0.161420068396848 11.1525952612783 0.0109312987218448
"jg20309.t1" 0.0145663833837069 2.70988517960745 0.000905872617031825 0.976760030966055
"jg12017.t1" 2.72280900982601 2.11509518206903 18.3756597811604 0.00295856594988932
"jg11458.t1" 0.235725552583465 2.66888636466234 0.449460204075936 0.522325513871423
"jg26944.t1" 7.66446034472526 2.89904933347178 160.17237786447 2.12235260142036e-06
"jg4928.t1" -3.7917188278712 3.95306339743471 39.7522645134125 0.000280100049224631
"jg26388.t1" 1.0264440549945 1.01237158926398 3.32964820648 0.107218841387313
"jg13996.t1" -0.414345968758793 5.81505955111043 3.93677767600225 0.0841901543885949
"jg12162.t1" 6.22983351822328 6.39854141779516 101.227665713 1.12076522974953e-05
"jg27364.t1" 5.34713437102745 5.355248741965 186.043810000404 1.22388730164577e-06
"jg20837.t1" 1.38498517100343 1.29614364423371 4.82387480380427 0.0608743740983214
"jg14607.t1" -0.784769043812602 0.0127361942600281 1.75226270409267 0.223807546515402
"jg9340.t1" 1.40352696188882 0.852663325611338 8.84442355404056 0.0187001029705347
"jg11645.t1" 1.34469767842433 6.45133256668105 11.8308359609734 0.00946491509681908
"jg7061.t1" -0.527359751143931 7.85552880539684 3.78487608283942 0.0892915659272826
"jg23861.t1" 1.38253102742709 3.64907508371217 20.0925915836611 0.00229549443703727
"jg20693.t1" -2.43956792512397 2.87899920192447 37.6782503006079 0.000333474809213555
"jg3839.t1" 7.36013099062521 2.43407187939857 181.557357231652 1.3390873055344e-06
"jg4713.t1" -0.479243043819966 5.31968684054631 2.12787337045821 0.184473033550133
"jg26514.t1" -0.735468967525451 4.54419070210663 3.33824951919544 0.106838292025564
"jg8686.t1" 9.4622908593498 2.53628691026516 23.6584731857006 0.00142290193494999
"jg7572.t1" -0.213857982471585 5.88872920545549 0.524202671599225 0.490615288345466
"jg15713.t1" -1.09303588764409 1.02073402725822 6.40300960530972 0.0365175955845803
"jg13500.t1" -1.73472947721016 2.52111267771023 12.4083316635174 0.00840804062853659
"jg17215.t1" -0.990213549504066 6.40652436873283 7.66160306967314 0.0254672079849091
"jg25155.t1" 6.76039205614025 6.69993260044894 7.18188510829359 0.0290942622194625
"jg4818.t1" -0.722864946340392 5.21439153991231 8.56877719512782 0.0200495786682646
"jg14033.t1" 0.53296327637311 2.58130318998036 1.95637744273361 0.201140617335452
"jg5765.t1" -0.5280467349438 5.29730033752087 5.97423342450769 0.0416525269448982
"jg15989.t1" -2.0001896334888 7.41173122276233 20.6720351496414 0.00211490542639117
"jg15175.t1" -0.684457310340462 -0.0687130846369343 1.53529119458335 0.252012811116792
"jg27594.t1" 0.0628024798726315 -0.133421283478964 0.0139758763779464 0.908940863712296
"jg13714.t1" 5.08987169305044 0.747994064120763 45.103295812128 0.000184722196054486
"jg10283.t1" 6.77352523588285 1.87366597969359 58.2543535047544 7.78804336690831e-05
"jg19700.t1" 1.4520296812664 1.19431624151594 7.22533913835665 0.028739598208443
"jg4293.t1" 5.71855132644922 3.49230047151054 56.6721609589929 8.55683791883682e-05
"jg13964.t1" -2.1567766389385 3.1595547439573 44.7012755160993 0.000190299291976387
"jg18936.t1" -0.290543479903788 1.26189816675047 0.227445716493604 0.646759211712756
