"logFC" "logCPM" "LR" "PValue"
"jg19861.t1" 0.363457062760455 2.40601659064417 0.325472233658401 0.568337443299723
"jg19637.t1" -0.0358096871963036 3.73251458666619 0.00483279842009932 0.944577041493703
"jg10693.t1" 2.34114498299877 0.344181248216388 10.1305160339774 0.00145834573772459
"jg27334.t1" -0.0196619171775907 -0.679311070087549 0.000687766321414651 0.979077636926178
"jg23904.t1" 6.09932050697389 0.994991753813157 46.9199655788094 7.39455511404778e-12
"jg11811.t1" -0.0602528264283786 2.97565729789262 0.0105266128993051 0.918281011815783
"jg20778.t1" -0.244554108115497 5.52610865778506 0.335819841884337 0.562252084152255
"jg7681.t1" 0.415918262102026 5.97155038347784 0.957748222734864 0.327754864242785
"jg11364.t1" 0.14757986190997 8.02691068959832 0.0962809336340342 0.756339149016571
"jg7045.t1" -0.140838648454826 5.86061224454524 0.111909870591894 0.737980164625891
"jg14258.t1" 6.21529217188877 -0.094968450370346 44.6585751179923 2.34568005410618e-11
"jg4825.t1" 0.805683156147036 0.874454609099791 1.31687669961938 0.251153355598843
"jg24010.t1" -0.403935890562072 3.34698203107027 0.534991867665736 0.46451570225462
"jg25338.t1" 1.07244120886457 1.76338212678104 2.52162144777242 0.112295065010615
"jg6892.t1" -0.564767562272501 4.20301782617846 1.37555346583938 0.240860008310061
"jg11302.t1" 0.032701225016489 3.98633851243444 0.00437689363705829 0.947251958371126
"jg7720.t1" -1.21108489355973 5.36253678513957 7.80131275214053 0.00522082910020501
"jg10390.t1" -0.22672814290044 0.140970091753749 0.0981004591162892 0.754121176044837
"jg7953.t1" 6.63288908253619 3.23423009632135 82.5961840943355 1.00651191576432e-19
"jg26464.t1" -1.93345081497993 4.39222594613189 15.7309858659564 7.3018194103651e-05
"jg15652.t1" -1.17429076185417 1.93392196779054 2.99956193880262 0.0832870334246318
"jg7215.t1" 0.383471449545503 5.09747621990314 0.77552050894878 0.378514638153524
"jg3843.t1" 0.409886614972462 5.94049875415648 0.934420886789649 0.333716789128833
"jg3750.t1" 1.26910535599697 3.37100778000563 5.21867722541379 0.0223455422318159
"jg23190.t1" -1.71335887691858 6.10349569272683 15.0621093360545 0.000104030688411492
"jg17252.t1" 1.39713801243323 4.02412748957255 7.80935397283478 0.00519764821070148
"jg4700.t1" -0.456669819239049 6.18617912841971 1.11623300056593 0.290731034660398
"jg15417.t1" 6.03541211305834 4.51767036923786 109.866247341594 1.04830738879008e-25
"jg10779.t1" 1.0186479303961 -0.758160999066612 1.87527627387123 0.170872002700874
"jg8366.t1" 1.29316337518142 1.31423762280828 3.39680572321883 0.0653228028930151
"jg3550.t1" 1.10956863475696 2.91438194527748 3.44339097304911 0.0635052278360483
"jg11627.t1" 1.1848000913938 -1.28540163402603 2.35396896606892 0.124964482435879
"jg10448.t1" 2.55387078021212 2.52232795465791 14.9205255307984 0.000112136276269396
"jg20609.t1" -0.0929037355260095 4.36510336111661 0.0391781537024904 0.843096138283939
"jg19274.t1" 6.28478182983354 0.850127075310538 48.0274303876066 4.20297859003712e-12
"jg12572.t1" -0.213377292764497 4.51748974449781 0.215018916271884 0.642861749716382
"jg12246.t1" 0.0542087367039195 5.80862289194575 0.0167263948099858 0.897096087864098
"jg12562.t1" 1.01536663848067 4.79435431159808 5.07772264141967 0.024235182458003
"jg6005.t1" 5.7567350868547 6.88795999384573 107.453590261105 3.54101061224417e-25
"jg14202.t1" 0.705403130995546 5.67972569616404 2.83711359149581 0.092109537298641
"jg8739.t1" -0.38500437643839 4.09399887665686 0.623940901728382 0.429586581119433
"jg20214.t1" -0.928926810616553 4.76297557326745 4.21301663863346 0.040114937253303
"jg12118.t1" 5.61534918403678 3.53330283685408 74.080650919751 7.49897759576013e-18
"jg22129.t1" -1.36906152242572 5.24572136313462 9.72143469249431 0.00182131286120318
"jg20620.t1" -0.468839771558465 5.00467349398873 1.13582138994186 0.286537023499021
"jg17357.t1" -2.66013499037873 3.09662435231754 18.1814581114924 2.00824526673563e-05
"jg10093.t1" 5.32810740670338 2.0816810826348 45.5240906850744 1.50772949115683e-11
"jg11782.t1" -0.632772199488827 3.9325492220628 1.58796939097339 0.207616491248657
"jg3232.t1" 0.0302566310232034 4.27664028558869 0.00406525283683123 0.949161858078503
"jg8079.t1" 2.11056134595114 2.19096839859473 9.94620396330085 0.0016118142010321
"jg2398.t1" 6.68138829144764 -0.352310901717255 46.3623073993859 9.82881874987272e-12
"jg18272.t1" 0.537735005368168 6.86557904618737 1.4121592229094 0.234698280455022
"jg16032.t1" 0.690988147840531 3.72708059101182 1.78634693159059 0.181371887215811
"jg11936.t1" -1.47893847555843 4.81925623482972 10.4520825300013 0.00122511255744797
"jg21585.t1" 5.03986783187946 2.47636160609337 44.9134342833493 2.05940126752459e-11
"jg24851.t1" 8.98238075142044 -0.12328781026827 59.4461326415008 1.25687849981109e-14
"jg22773.t1" 0.728832079829323 2.34681522293971 1.2946070291986 0.255200666585936
"jg23870.t1" 0.661944405599417 1.24841404613122 0.904919323064733 0.341466075474118
"jg25174.t1" 0.0124427839383988 -0.345413214322614 0.000298108605494729 0.986224551718725
"jg22513.t1" -1.0221006574035 4.4311778315278 4.70234837574087 0.0301214334943505
"jg12738.t1" 1.77837836479472 -0.0786271690542998 6.00044589851869 0.0143022632502803
"jg11297.t1" 0.865365536623617 2.92481289576738 2.11664432241578 0.145705482386664
"jg27757.t1" 0.618122514157708 1.67415915493076 0.837694433728288 0.36005699749576
"jg8168.t1" 6.77906997618767 4.06644313899736 113.129675787313 2.02114404366008e-26
"jg6551.t1" -0.620250841372159 4.28328499568063 1.69186007173684 0.193355952181931
"jg5473.t1" 1.42552533079116 3.91328381274827 7.83866769387218 0.00511402843451885
"jg25751.t1" 8.48137273016586 2.62676242013466 88.0573546468967 6.35837944340167e-21
"jg19121.t1" -0.282157506919085 6.26598765365462 0.422516591521312 0.515683977722568
"jg17364.t1" -2.00418269274981 -1.37222581339678 4.26336059335589 0.0389428091450806
"jg12707.t1" -0.395157431222132 5.75129312574898 0.892948248647528 0.344679609116299
"jg13281.t1" -0.10157257300204 1.90025948127717 0.0234335714768017 0.878334968527581
"jg3062.t1" -2.15048227389015 8.83725854267564 18.2344411522919 1.95314869113178e-05
"jg20959.t1" -1.01836814101094 3.03204229719014 2.96820360570008 0.0849161012799218
"jg4880.t1" -1.43493684158612 7.00662659864368 9.56549777191009 0.00198268431522269
"jg10988.t1" -1.61881882797199 4.01526768669832 10.1604221882429 0.00143487758507045
"jg22555.t1" -0.00190630562467979 5.01615364719887 1.89136962731595e-05 0.996530020590239
"jg11522.t1" -0.316978265244114 4.74378394969195 0.497863274609078 0.480440488317878
"jg4655.t1" -0.85243160149686 4.30676700181712 3.18764248208062 0.0741969433587539
"jg7150.t1" 0.0847951537863238 2.00767131485423 0.0167116491119756 0.897141204788699
"jg18830.t1" -1.75107153272736 5.00085385543547 14.8854856992766 0.000114238577605076
"jg11911.t1" 0.714251549196445 2.24641767956423 1.22620558277068 0.268146232964959
"jg20382.t1" -1.04322286617253 4.79300345469223 5.30469471226705 0.0212680265876135
"jg15588.t1" -0.65344606796469 5.12185393750745 2.24189419351154 0.134316352345663
"jg20453.t1" 1.21570538877391 4.44402529734933 6.67691874356282 0.00976693151358388
"jg23113.t1" 1.47090976789102 5.35781133168256 11.4314418339401 0.000722116275631112
"jg8536.t1" 7.02100893851625 -0.755763992168876 46.2770659203209 1.0265857969588e-11
"jg16651.t1" 1.46028833685623 4.23694944460195 9.02788187437362 0.00265892398697194
"jg18425.t1" -0.215790308730283 5.37118060548454 0.255816876192398 0.613008693337065
"jg20392.t1" 0.685167155705602 4.55179098012849 2.2264265409165 0.135667299141207
"jg7836.t1" 5.53276437210131 -0.730103581696863 37.0729565750202 1.13790982049563e-09
"jg11491.t1" 0.87297230601899 0.79307820961253 1.54464387147608 0.213927895646406
"jg5605.t1" -0.721647023876296 6.8407116522087 2.53531645446577 0.111324565404721
"jg14822.t1" 1.7052864966675 0.426753876539188 5.6504357996715 0.017451034706534
"jg4026.t1" -1.40723239150268 3.63706131398092 6.89316758868301 0.00865258098401057
"jg9292.t1" -0.397544673541133 0.752737949400122 0.313913792855583 0.575288397372544
"jg20567.t1" 1.36395858612762 -0.351565350909999 3.51936566659921 0.060655658075985
"jg19641.t1" -0.837197804581149 4.44599349341016 3.19446305258789 0.0738880305786876
"jg14873.t1" 0.352307405662712 4.70965587666043 0.61258089238428 0.433817710164488
"jg4948.t1" -0.969383911778007 1.15452831190626 1.85517853287831 0.173182299599308
"jg4471.t1" 4.02454771286747 -0.00438556948413318 25.3153952431203 4.86807757343823e-07
"jg2455.t1" -1.44144015954948 2.00822997490368 4.50952016591241 0.0337066953118463
"jg20863.t1" -0.670310256599534 9.19800954198306 1.87897375437248 0.170450833094971
"jg19736.t1" 0.952153612494267 0.412977914683078 1.80963203154094 0.178552377462229
"jg16125.t1" -1.57451920594986 3.99526679581016 9.59326377887694 0.00195292499543189
"jg26440.t1" -1.68072460496583 -0.252207673706832 4.45362431007753 0.0348272575468271
"jg19488.t1" 2.87575275322681 3.44662236590051 24.7621153188729 6.48598273828244e-07
"jg14578.t1" -0.622342913796342 1.43913375716011 0.801130093482904 0.370755704807984
"jg25923.t1" -2.30196297100665 0.49175531596682 8.587824734218 0.00338418018739583
"jg3499.t1" 1.40680516232064 1.09495392523745 3.97786518644809 0.046101957817626
"jg19998.t1" -0.280525730793972 5.42050868070357 0.435083966020107 0.50950480974181
"jg12664.t1" 1.55337284259277 -0.696187499848507 4.44403316499525 0.0350234161964314
"jg17977.t1" 2.00332511650162 6.86859199975737 18.3097584636376 1.87742996709072e-05
"jg23706.t1" 0.865314633044921 2.04034366770151 1.72967150959139 0.188452854248352
"jg14858.t1" -1.48079747260184 6.59401112818654 10.660132866168 0.0010946952932826
"jg20545.t1" -0.171053088734182 6.84695359514598 0.143835152413878 0.704497732092363
"jg10788.t1" 8.05856546117097 1.90384125818417 71.5892728092498 2.64993417634443e-17
"jg16291.t1" -3.61212427122265 6.87836011504824 51.5799104681222 6.87413984734789e-13
"jg8590.t1" -0.0881970456161412 -0.896743134021407 0.0133609727413218 0.907977746981233
"jg12519.t1" 0.274859673626154 5.07191171742576 0.397184230072185 0.528547032193253
"jg23382.t1" -1.29221291585331 5.6363763612101 9.20499509058964 0.00241355643915347
"jg19672.t1" -0.556865096364835 4.67152004707179 1.50975117934037 0.219177058121714
"jg23867.t1" 0.341858625826522 6.32461539651973 0.615283949150182 0.432805218117853
"jg3622.t1" -0.923261140906682 0.441918160374729 1.59603994944645 0.206465311668415
"jg15493.t1" -0.768214934077792 4.28456590377731 2.58312203344208 0.10800844219521
"jg15423.t1" 8.10160157592603 0.376118082425801 58.3130064709908 2.23561178366416e-14
"jg4041.t1" -0.643294044553752 5.14428583082287 2.17986010222822 0.13982717145892
"jg17286.t1" 1.1009352130205 -0.695750297037813 2.27143470325349 0.131777859926314
"jg16702.t1" 1.13121508854971 0.379675870280388 2.50370968527491 0.113578476565089
"jg27493.t1" -0.73471730840945 -0.366479572858866 0.95376989380185 0.328761556102303
"jg22592.t1" -1.16094502905019 6.34443126068338 6.89054018489092 0.00866530786090302
"jg26368.t1" 6.49527970178689 -1.36061243834999 39.322306012256 3.59313049459538e-10
"jg21406.t1" -0.0364887784166794 4.80528286008732 0.00668561823447078 0.934833087883945
"jg20697.t1" -1.98989479966897 4.33983057312923 16.3670853411803 5.2183609447169e-05
"jg23267.t1" -0.752976492463302 4.65246248864835 2.73353181057363 0.0982617692838104
"jg18242.t1" 0.0514488157695381 5.76179207903985 0.0151755715115023 0.901957301636312
"jg17975.t1" 2.13571842225297 0.623163050297593 8.67551373199483 0.00322513927282373
"jg26601.t1" -0.214621899774397 3.10283617861087 0.138950926933648 0.709326168075063
"jg19160.t1" 6.97958570146924 1.9061119551049 61.9975289360446 3.4388857591556e-15
"jg10831.t1" 0.672325733261909 -0.150601140638697 0.872064743224507 0.350384333984331
"jg6679.t1" 9.89206624297318 0.821156703316142 69.9344664506826 6.13077989015354e-17
"jg26506.t1" -0.350486881458824 3.13551302904073 0.374009801612126 0.540826654519049
"jg14308.t1" 1.47608404150152 0.916593182307341 4.36045408632958 0.0367824994794055
"jg8070.t1" 0.394914159378148 6.33530736212237 0.819071823421112 0.365451682656411
"jg6185.t1" 3.35163117223784 6.38756102025953 48.9589284339242 2.61378734409383e-12
"jg18621.t1" 0.00135329675105694 6.9011862342917 8.95638589781811e-06 0.997612156762056
"jg5484.t1" 5.96009601048627 -1.858514938085 32.2196226232291 1.3769309012266e-08
"jg25989.t1" -0.235538706533011 5.16426819185606 0.295807219699618 0.586522935801202
"jg18825.t1" -0.0207223924811188 5.05798368581975 0.0022526963449252 0.962144554844878
"jg11393.t1" -0.440824167409867 5.12951222021345 1.02597494542458 0.31110591569556
"jg20481.t1" 0.586765664145751 5.39355709207121 1.89044633524652 0.169151588062413
"jg8383.t1" 0.179555000816211 4.60349835654448 0.155978090197628 0.692886714182593
"jg22301.t1" -0.371175497715668 4.47002223000074 0.640865626635382 0.423397514974176
"jg5106.t1" -0.107447215937623 5.77472688772631 0.0660104866770368 0.797236624366695
"jg21717.t1" -0.81333955952361 3.52715428910307 2.29172163168941 0.130065579667458
"jg6165.t1" -1.85236482325815 4.95145944646347 16.4035519961839 5.11892151508874e-05
"jg18049.t1" 1.13742979458455 0.0262519985767296 2.49041494375122 0.114541522287367
"jg2688.t1" 0.464118708718754 2.44326897550677 0.534338727227343 0.464788458419854
"jg6241.t1" 0.691831457962483 4.25789081674561 2.09922592816141 0.147373731361876
"jg4669.t1" 2.4549583743185 0.176895289786956 11.0712998998721 0.000876741968421093
"jg16594.t1" 0.741454573175053 -0.0797417653990125 1.05999951367966 0.303215295871577
"jg13156.t1" 1.15887830086326 2.21071162590366 3.15486815997424 0.0757008061333328
"jg25796.t1" 1.2141166464053 3.2093366026421 4.5302021043654 0.033301684644815
"jg12264.t1" -0.98682191138061 4.74221158878196 4.72296966445779 0.0297623007899773
"jg9049.t1" 7.80030171133395 0.00366943144243296 54.9520077013507 1.2350915363442e-13
"jg17211.t1" -0.818952672308549 5.53331682701995 3.71877224669264 0.053803919575814
"jg16404.t1" 2.68712895042828 6.22518742015557 34.1215198475514 5.17754969085711e-09
"jg25760.t1" 9.18369982314955 0.0787457852431948 61.5996099105176 4.20902015503653e-15
"jg23369.t1" 2.31540496241481 2.31110433852241 11.9787596085336 0.000538103905075295
"jg11605.t1" 0.76883377487982 6.11552970922023 3.17816867239147 0.074628327784408
"jg740.t1" 5.62905082976291 7.3107291791259 99.7606178230551 1.71976168733804e-23
"jg6203.t1" -0.976842239125211 4.18315371464203 4.0329170289436 0.0446207262728376
"jg12693.t1" -2.45036582654383 6.20162393826606 28.7532093762204 8.2213566472142e-08
"jg13727.t1" -1.15612969593401 4.2763681141482 5.72214494282144 0.0167522531722868
"jg6516.t1" -0.966732331654267 2.96457851401696 2.62102972949941 0.105455986241203
"jg26065.t1" -0.862711348111753 6.50446251944769 3.76583816456852 0.0523096351495011
"jg13575.t1" 0.388137906520111 2.78237246379411 0.412412764783333 0.520747414715074
"jg2510.t1" -0.0548858287290628 4.12562264495329 0.012844831173499 0.909764938706561
"jg13649.t1" -0.0294386484697316 0.879576295387977 0.00175707831534755 0.966564451326181
"jg10795.t1" 0.114514521257095 6.22598409697624 0.0701213114853232 0.791160232649623
"jg26680.t1" 0.166594567670226 6.59647784167764 0.140854081409843 0.70743341185584
"jg27083.t1" 0.0560470021673173 6.7874148515772 0.0155486535144576 0.900765617543946
"jg3653.t1" -0.5142025760442 6.34601649579522 1.38198204708431 0.239763820969073
"jg21266.t1" -0.794497639469131 5.580795756995 3.52602830389589 0.0604123396345744
"jg14479.t1" 3.37418884734989 1.77705524020389 21.4079030314658 3.71237813251851e-06
"jg7562.t1" 0.109365710118186 4.5213409101611 0.0566481347292473 0.811874357122108
"jg22701.t1" 0.249143695761459 1.15555739281916 0.127888077427793 0.720631881242721
"jg2654.t1" -0.677205344483932 5.76433246575883 2.5995632456115 0.106893168940581
"jg5554.t1" -0.513659679190309 5.14756731628857 1.39660057790746 0.23729357488566
"jg4644.t1" 0.663886779385716 0.236841762209323 0.853436164787183 0.355582077419666
"jg8489.t1" 6.58160739687299 0.6914384258814 50.0545039639077 1.49534166425908e-12
"jg6878.t1" -1.20445419608966 6.19360708649987 7.55885038052156 0.00597160732542762
"jg16297.t1" 0.336774254366732 5.2914285767584 0.616425148488759 0.43237883357163
"jg11871.t1" 0.174595086795697 5.55643806502868 0.172193776993073 0.678169442974638
"jg2706.t1" -1.36876156064972 4.66876455866649 8.80793474546497 0.00299923330174207
"jg13773.t1" 0.190933145132352 4.10407649952604 0.154700970931196 0.69408282108762
"jg4200.t1" 0.0559440131169317 0.292936154966981 0.00612612570492033 0.93761362221231
"jg20761.t1" 0.18874658204518 5.13490510801989 0.189460071602007 0.663366375584402
"jg20821.t1" -0.588085817037339 3.07356286408773 1.02402051696036 0.311567225902458
"jg17855.t1" -0.0722410100024619 6.83365176843332 0.0256994819633007 0.872636425265711
"jg16778.t1" -0.46070352419637 4.4494960570681 0.978316831986707 0.322614706799225
"jg11475.t1" -0.391552397985898 5.76083693624692 0.875682888422327 0.349386834147805
"jg13702.t1" 1.41435443094934 3.1186345858142 5.89180628414365 0.0152114900548588
"jg14893.t1" -0.0799186622403301 5.85798071205595 0.0360621065435751 0.84938729327442
"jg26191.t1" -0.0910226317102051 8.0101717480671 0.0366543941616513 0.848170407459951
"jg16029.t1" 2.55976735444418 4.01566266606545 24.246069441404 8.47799185821536e-07
"jg18601.t1" 0.276617961980312 8.10934053297969 0.336867079369405 0.56164320954524
"jg14037.t1" -2.14019900753546 4.56766640319161 19.8772340631282 8.25778719014655e-06
"jg13285.t1" -0.438493633500733 0.332158161640496 0.370319234079534 0.542830309632739
"jg9220.t1" 6.87090654280094 1.78986849602864 59.6133853867709 1.15447277535685e-14
"jg20165.t1" 0.517905191045433 0.993785161501947 0.547596175835389 0.459301562185929
"jg13064.t1" -0.760179693340523 3.11428615150863 1.72610285767229 0.188909364790755
"jg18208.t1" -0.216779062028098 5.2931362813748 0.255407562438811 0.613292923491789
"jg7088.t1" 0.674187316237165 1.40238328082465 0.945287183145967 0.330921812501357
"jg16160.t1" -0.0240451003715032 4.24760877488345 0.00254653386527792 0.959753279608529
"jg12211.t1" -1.82113858255432 2.03686660305218 7.00415720763471 0.00813206486679182
"jg18960.t1" -0.915407536871749 3.19140116353461 2.55124120668466 0.110207644648216
"jg12386.t1" 0.896377595538568 1.72225615942243 1.76545638440157 0.183945388300731
"jg22189.t1" 0.334822562767078 0.832732161666938 0.226900593369333 0.633831576212175
"jg17781.t1" 2.63813880635951 3.82305513314914 24.0366407128122 9.45197785042369e-07
"jg8219.t1" 4.74972239306731 0.0399079709517194 32.254825638228 1.35220837755178e-08
"jg17814.t1" -0.649205863551026 5.06113684803459 2.18697826475209 0.139182131622617
"jg6316.t1" 0.650834321667607 3.06978359586707 1.26299221620435 0.261085463941954
"jg13454.t1" -2.39477248063322 6.02903746779092 28.2340043532879 1.07499324448907e-07
"jg11747.t1" -1.33657636290142 4.11984795966574 7.27477720604176 0.00699295661395811
"jg23164.t1" -0.51234579172305 5.52518725614007 1.4656330510189 0.226035965789931
"jg15611.t1" 1.24808502496341 2.74387310252841 4.11754187045418 0.0424407025537263
"jg22963.t1" 5.09692027274505 1.64135190447629 39.6973199274024 2.96532150617466e-10
"jg21750.t1" 5.80354984727471 7.10037739081562 106.445531846446 5.88890406172359e-25
"jg15609.t1" -1.54686218160233 5.24877274725696 12.2873628108175 0.000456035676084057
"jg18297.t1" 8.21798152556082 -0.986703467544543 50.4662686450297 1.21230662664687e-12
"jg19813.t1" -1.91065834919075 2.82816242939311 9.25471018541603 0.00234890504160119
"jg17708.t1" -0.468313853350095 3.92185791507434 0.869937643765464 0.350972572057364
"jg8884.t1" -0.877717832206372 4.63908252239102 3.68625018679854 0.054862827604121
"jg20690.t1" -1.37667419710158 4.85634591062639 9.19688768658689 0.0024242695866589
"jg6191.t1" 0.738407263764853 -0.655589111066209 1.00515784697573 0.316065670237774
"jg3440.t1" -1.85151852909676 2.416189575464 7.76869696725264 0.00531593827572721
"jg27576.t1" -0.244893112967652 5.09235282938412 0.315680564552316 0.574215104424292
"jg20421.t1" -0.0637774994661999 2.84300084747175 0.0113323335027808 0.915222600084458
"jg18352.t1" 7.58202578844578 0.58324591151071 56.502822827376 5.61177559355149e-14
"jg15396.t1" -0.339229651672862 6.5612653163713 0.585783162450177 0.444054391970618
"jg19673.t1" -0.0975258193724801 5.3341008633699 0.0520436194328369 0.819544628770537
"jg6797.t1" -0.11432557008947 0.553896853871801 0.0257994546023699 0.872391058424491
"jg15656.t1" -1.30741421796011 2.57361204208515 4.19709789101509 0.0404932215462408
"jg2671.t1" -0.0619250060571388 3.98513792104258 0.0156645201224457 0.900398482178525
"jg26940.t1" 0.877245977297551 3.22161051465224 2.39887171407692 0.121422797868906
"jg3558.t1" -0.278849743710747 5.82340464319312 0.440269943576979 0.506992193871039
"jg18083.t1" -1.89695126381684 6.22414274158444 17.9227850701234 2.30050412797876e-05
"jg998.t1" 7.34609802183714 0.307552598237553 53.5342182590157 2.54127697974242e-13
"jg19129.t1" 0.435151734111427 0.82543718655746 0.381450408919855 0.536828022464925
"jg23292.t1" -1.7045646939175 2.75023867395917 7.26875632492346 0.00701643705639695
"jg24000.t1" -0.0195983707204543 3.17949514608954 0.00119324316190728 0.972443873126489
"jg22375.t1" 0.630425346046313 5.87818153586751 2.22211021659864 0.136046996005516
"jg4111.t1" 2.42414811124958 6.6108178891681 26.8583770578598 2.18923345250159e-07
"jg22478.t1" -1.08674244098761 1.89369983526601 2.58570871934283 0.10783213338999
"jg9133.t1" 3.19512213776577 0.389377323561453 17.6344153174325 2.67699895667289e-05
"jg27458.t1" 0.244901586846421 1.31734915161106 0.124318701127965 0.724396906247309
"jg23949.t1" -1.78380535935312 4.37237608460273 13.468422657919 0.000242612184166494
"jg3821.t1" 1.6228952905442 6.96504834003288 12.1862070670534 0.00048144175512675
"jg4926.t1" -0.0838594100448003 -0.321770766198656 0.0128537132011886 0.909733879329104
"jg2553.t1" -0.68030862341999 3.83567102128266 1.77718282541025 0.182495640099841
"jg15741.t1" -1.68227350045601 4.98134381064354 13.7789505049325 0.000205627275319292
"jg24021.t1" 0.14991490485377 1.86903477472571 0.0508367801148797 0.821613558923361
"jg23575.t1" -2.43607822146376 0.540213393604115 9.42316430826346 0.00214261474655419
"jg10848.t1" -3.00410984944731 5.81292772042333 43.4385365796473 4.37487027680162e-11
"jg25965.t1" -0.622892167718794 4.71271117874288 1.89636498778429 0.168485757511954
"jg17346.t1" -1.19229623511838 1.2393178661328 2.76234478593579 0.0965066952265516
"jg13292.t1" 1.1288295830068 8.1953507240353 5.46375222115023 0.01941491216679
"jg17044.t1" 0.518925746127245 7.32836957852383 1.25582091858678 0.262443618565482
"jg12941.t1" -1.91675673500881 1.5221678841744 6.96310843245051 0.00832073503919646
"jg11110.t1" 0.32372963309896 7.1121735819956 0.500865627678721 0.479120019653972
"jg19003.t1" -0.485179224126873 5.11102716981932 1.23808941559912 0.265839587976029
"jg18532.t1" 0.660381067953371 0.374520001316971 0.856426884470105 0.354740538146656
"jg14370.t1" -0.161997767122266 4.88515848325543 0.133490389044358 0.714840183680078
"jg13233.t1" 3.11932771760826 2.25192569661723 20.180661693112 7.04616708768392e-06
"jg14785.t1" -1.53282003992598 9.15599746125448 9.49893667915967 0.00205591005743585
"jg20740.t1" -0.176818628905552 4.54978081145125 0.148983288518458 0.699508863628213
"jg18873.t1" -3.1315501419457 -0.570070728291554 10.8387674552467 0.000993968732588572
"jg20614.t1" -1.57014725318098 5.05478590234204 12.2496781429252 0.000465338416227222
"jg6362.t1" -2.04685342399909 1.26105053227758 7.54274300431447 0.00602522467688102
"jg21815.t1" -1.07343517353724 4.07697205756372 4.71518694805475 0.029897314624629
"jg23414.t1" 1.07903270867143 2.48351751668166 2.8750613539111 0.0899615463633375
"jg10137.t1" 6.25215228677024 -1.5885173640501 36.0824620360205 1.89141489615107e-09
"jg19765.t1" 5.93332367259825 -0.379711203869837 41.5588812980633 1.14373712119742e-10
"jg13121.t1" -0.98539021076723 -0.80675316320779 1.50602186253542 0.21974711979884
"jg26876.t1" 0.541810652587682 3.18014670202672 0.910784593333469 0.339906328705666
"jg12104.t1" -0.188657620223994 3.39333692423574 0.119237076848828 0.729863418621687
"jg4157.t1" 0.0522862009235095 4.60515830911484 0.0132524385523496 0.90835061295447
"jg5254.t1" 2.44174984024959 3.37742516157176 18.0406483749909 2.16238197277622e-05
"jg15078.t1" 0.93293439725954 -1.22710334000014 1.46052942318922 0.226845902777544
"jg11451.t1" -0.764006805138057 5.77594436440095 3.29338853924474 0.0695593308706749
"jg15156.t1" -1.6491496611795 3.42682906805618 8.63545653420809 0.00329682611242472
"jg24147.t1" 0.447868052305549 0.363991305135432 0.395084389476136 0.529638865135791
"jg23762.t1" -0.125695379266611 2.91622679629756 0.0448720429558556 0.832239489763461
"jg27004.t1" -0.444190008731773 4.85215726998838 0.992450431893176 0.319144204151564
"jg18645.t1" 0.317442180085778 2.39446620424924 0.248647879535922 0.618028760206427
"jg14633.t1" 0.067713774308096 5.91251868362767 0.0256771613415863 0.872691274472331
"jg17967.t1" -1.16583165153552 5.02540317588535 6.8698310128789 0.00876629406111019
"jg15712.t1" -0.344123069280053 5.86261801245683 0.666385508369252 0.414314628781349
"jg7757.t1" 0.393929089504538 5.78894496329202 0.883128200036452 0.347346319805043
"jg16087.t1" 6.69869057274718 -1.0936712854208 42.1553336131246 8.43037040386716e-11
"jg14692.t1" -2.58263338239462 1.64994020204039 11.907915757822 0.000558959065149749
"jg12020.t1" 1.29120922259695 7.2895428359079 7.59971003149852 0.00583776887747402
"jg4347.t1" -0.508284758056159 5.40289174573327 1.41877567676219 0.233605025804898
"jg4367.t1" -0.11381510022695 4.94527372497066 0.0666212072748884 0.796321363542703
"jg18792.t1" 0.076294478327974 0.539985303722562 0.0113457646800761 0.915172565118809
"jg18203.t1" -0.710169486583401 4.14472998399664 2.13136106717984 0.144312564481643
"jg19492.t1" 1.08402634881635 6.21518245132618 6.16055910005493 0.0130629911980239
"jg16452.t1" 0.773909412790356 4.06642161512361 2.49357452950832 0.114311834991603
"jg6261.t1" -2.24849922725035 4.49115569323026 21.3171057166456 3.89242647841929e-06
"jg23658.t1" -0.367569902464625 5.36037334547277 0.739619880309363 0.389782671210633
"jg6253.t1" -0.0877063920576303 5.85110720875948 0.0434770574384586 0.834829582164367
"jg14813.t1" -5.64934583198685 5.5502908709872 113.597025912291 1.5967370610095e-26
"jg5980.t1" 1.36441366515504 1.06455486554602 3.74760929817765 0.0528830983157647
"jg12215.t1" -3.16574119394103 2.70345697248898 21.3839688561098 3.75901155423286e-06
"jg12080.t1" 0.712325443316651 2.7964376801393 1.38788309374205 0.238762919919491
"jg17149.t1" -1.2114485163012 1.32789866175229 2.87348804223095 0.090049513387278
"jg16485.t1" 10.0410109551696 0.961829121160711 71.7103999244915 2.49215567743132e-17
"jg14410.t1" 0.139053365064411 5.12210440797418 0.102532581103553 0.748811348162077
"jg13736.t1" 2.26449274954479 1.92706306381673 10.8131008121071 0.00100784358356299
"jg15751.t1" 0.0827733715725865 2.9263118114734 0.0195991298597615 0.888662445776087
"jg7444.t1" -0.349084582720514 4.45602924167656 0.564767800246461 0.452345576635617
"jg20465.t1" -0.061768239228323 1.88149370996192 0.00861849654489699 0.926033963383533
"jg18773.t1" 0.278132431484722 3.82745905424054 0.300523386070544 0.583554490645858
"jg3525.t1" 0.00936830477633013 5.24928780509388 0.000474423322737394 0.982622442344013
